dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,160.008506,175.000000,91.009457,10.880293,-74.296378,237.800073,0.000000
0.020000,160.198295,175.000000,91.199247,9.489486,-69.540376,237.800073,0.000000
0.020000,160.362171,175.000000,91.363123,8.193798,-64.784375,237.800073,0.000000
0.020000,160.502036,175.000000,91.502987,6.993231,-60.028373,237.800073,0.000000
0.020000,160.619792,175.000000,91.620743,5.887783,-55.272372,237.800073,0.000000
0.020000,160.717341,175.000000,91.718292,4.877456,-50.516370,237.800073,0.000000
0.020000,160.796586,175.000000,91.797537,3.962249,-45.760369,237.800073,0.000000
0.020000,160.859429,175.000000,91.860380,3.142161,-41.004367,237.800073,0.000000
0.020000,160.907773,175.000000,91.908724,2.417194,-36.248366,237.800073,0.000000
0.020000,160.943520,175.000000,91.944471,1.787347,-31.492364,237.800073,0.000000
0.020000,160.968572,175.000000,91.969523,1.252619,-26.736363,237.800073,0.000000
0.020000,160.984832,175.000000,91.985784,0.813012,-21.980362,237.800073,0.000000
0.020000,160.994203,175.000000,91.995154,0.468525,-17.224360,237.800073,0.000000
0.020000,160.998586,175.000000,91.999537,0.219158,-12.468359,237.800073,0.000000
0.020000,160.999884,175.000000,92.000836,0.064911,-7.712357,237.800073,0.000000
0.020000,161.000000,175.000000,92.000951,0.005784,-2.956356,237.800073,0.000000
0.020000,161.000000,175.000000,92.000951,0.000000,-0.289177,133.358909,0.000000
